Freq.	I(Ldrive)
2.25423921215227e+004	-8.63989471697754e-002,-3.27082876173597e-001
2.25943577022082e+004	-9.37247306452325e-002,-3.38695986050523e-001
2.26464430759290e+004	-1.01998832223539e-001,-3.51137400657127e-001
2.26986485188366e+004	-1.11386511999016e-001,-3.64479127627298e-001
2.27509743077191e+004	-1.22088936857144e-001,-3.78796374004594e-001
2.28034207200026e+004	-1.34352345388946e-001,-3.94165208019013e-001
2.28559880337527e+004	-1.48479786142396e-001,-4.10658434516417e-001
2.29086765276761e+004	-1.64846135651486e-001,-4.28338621251949e-001
2.29614864811220e+004	-1.83917219203433e-001,-4.47246596189199e-001
2.30144181740835e+004	-2.06273886694823e-001,-4.67382760927422e-001
2.30674718871991e+004	-2.32641675207547e-001,-4.88677036044719e-001
2.31206479017543e+004	-2.63925864573102e-001,-5.10940895019764e-001
2.31739464996832e+004	-3.01249561505904e-001,-5.33791425652280e-001
2.32273679635694e+004	-3.45987444841171e-001,-5.56532463821090e-001
2.32809125766484e+004	-3.99777139259596e-001,-5.77972036684745e-001
2.33345806228084e+004	-4.64468944428381e-001,-5.96151386187822e-001
2.33883723865919e+004	-5.41935831930491e-001,-6.07967713130819e-001
2.34422881531976e+004	-6.33604431653526e-001,-6.08713714125928e-001
2.34963282084814e+004	-7.39500260801630e-001,-5.91679969041052e-001
2.35504928389584e+004	-8.56615209223209e-001,-5.48236746018463e-001
2.36047823318041e+004	-9.76743157477053e-001,-4.69213093414994e-001
2.36591969748559e+004	-1.08492387379771e+000,-3.48516767757004e-001
2.37137370566149e+004	-1.16101655231182e+000,-1.88710357435932e-001
2.37684028662471e+004	-1.18655161670526e+000,-5.07450917415302e-003
2.38231946935852e+004	-1.15430933975157e+000,1.77264166093135e-001
2.38781128291301e+004	-1.07279439058294e+000,3.33649496992401e-001
2.39331575640522e+004	-9.61101771400164e-001,4.49860214289990e-001
2.39883291901932e+004	-8.39261663290009e-001,5.24333910455402e-001
2.40436280000676e+004	-7.21747211616942e-001,5.63751744147447e-001
2.40990542868642e+004	-6.16250336784529e-001,5.77484602899024e-001
2.41546083444477e+004	-5.25393108339962e-001,5.74136846557138e-001
2.42102904673601e+004	-4.48906867045092e-001,5.60304878017048e-001
2.42661009508224e+004	-3.85228431726841e-001,5.40569828378743e-001
2.43220400907364e+004	-3.32415360879863e-001,5.17924618404603e-001
2.43781081836858e+004	-2.88586299305655e-001,4.94241323349053e-001
2.44343055269380e+004	-2.52093185660656e-001,4.70646523427839e-001
2.44906324184457e+004	-2.21561321008530e-001,4.47787985897276e-001
2.45470891568486e+004	-1.95872419807572e-001,4.26013003486682e-001
2.46036760414745e+004	-1.74127927233281e-001,4.05483835505990e-001
2.46603933723416e+004	-1.55609446831684e-001,3.86251070297126e-001
2.47172414501595e+004	-1.39742973823590e-001,3.68299719428996e-001
2.47742205763311e+004	-1.26068929214071e-001,3.51577931929891e-001
2.48313310529539e+004	-1.14217988943767e-001,3.36014724875390e-001
2.48885731828221e+004	-1.03891969996078e-001,3.21530802963066e-001
2.49459472694278e+004	-9.48488650558586e-002,3.08045041428472e-001
2.50034536169625e+004	-8.68911738225292e-002,2.95478255389682e-001
2.50610925303193e+004	-7.98568101009850e-002,2.83755278767758e-001
2.51188643150940e+004	-7.36120042962266e-002,2.72805998225964e-001
2.51767692775867e+004	-6.80457462474959e-002,2.62565749542123e-001
2.52348077248039e+004	-6.30654166400824e-002,2.52975333465736e-001
2.52929799644596e+004	-5.85933370438645e-002,2.43980812856181e-001
2.53512863049773e+004	-5.45640320168997e-002,2.35533192393858e-001
2.54097270554912e+004	-5.09220452454756e-002,2.27588043652490e-001
2.54683025258486e+004	-4.76201886270263e-002,2.20105113803882e-001
2.55270130266106e+004	-4.46181312447027e-002,2.13047940635908e-001
2.55858588690546e+004	-4.18812564742088e-002,2.06383486689750e-001
2.56448403651753e+004	-3.93797316563031e-002,2.00081799116221e-001
2.57039578276868e+004	-3.70877471166406e-002,1.94115698001647e-001
2.57632115700239e+004	-3.49828907634968e-002,1.88460493577636e-001
2.58226019063441e+004	-3.30456317524961e-002,1.83093731361448e-001
2.58821291515290e+004	-3.12588923070162e-002,1.77994963522188e-001
2.59417936211863e+004	-2.96076911217613e-002,1.73145544404275e-001
2.60015956316508e+004	-2.80788451541321e-002,1.68528448015841e-001
2.60615354999871e+004	-2.66607192486266e-002,1.64128105310204e-001
2.61216135439902e+004	-2.53430151136234e-002,1.59930259191972e-001
2.61818300821880e+004	-2.41165928064484e-002,1.55921835326581e-001
2.62421854338425e+004	-2.29733191796468e-002,1.52090826998382e-001
2.63026799189519e+004	-2.19059387738589e-002,1.48426192432838e-001
2.63633138582519e+004	-2.09079634680947e-002,1.44917763163832e-001
2.64240875732175e+004	-1.99735778608261e-002,1.41556162182580e-001
2.64850013860651e+004	-1.90975578894572e-002,1.38332730747687e-001
2.65460556197535e+004	-1.82752006280021e-002,1.35239462865535e-001
2.66072505979862e+004	-1.75022635539992e-002,1.32268946566513e-001
2.66685866452128e+004	-1.67749118620981e-002,1.29414311206224e-001
2.67300640866312e+004	-1.60896726361718e-002,1.26669180112528e-001
2.67916832481884e+004	-1.54433948843666e-002,1.24027627980338e-001
2.68534444565831e+004	-1.48332146002171e-002,1.21484142487320e-001
2.69153480392672e+004	-1.42565241442136e-002,1.19033589666302e-001
2.69773943244472e+004	-1.37109453491185e-002,1.16671182625156e-001
2.70395836410865e+004	-1.31943058429790e-002,1.14392453253098e-001
2.71019163189064e+004	-1.27046181594662e-002,1.12193226594605e-001
2.71643926883888e+004	-1.22400612685452e-002,1.10069597609194e-001
2.72270130807771e+004	-1.17989642137068e-002,1.08017910067762e-001
2.72897778280784e+004	-1.13797915868139e-002,1.06034737364723e-001
2.73526872630651e+004	-1.09811306094662e-002,1.04116865050150e-001
2.74157417192768e+004	-1.06016796218406e-002,1.02261274908144e-001
2.74789415310219e+004	-1.02402378071658e-002,1.00465130426961e-001
2.75422870333796e+004	-9.89569600314705e-003,9.87257635234368e-002
2.76057785622014e+004	-9.56702847140735e-003,9.70406623992563e-002
2.76694164541131e+004	-9.25328551290046e-003,9.54074604198064e-002
2.77332010465164e+004	-8.95358683172749e-003,9.38239259180491e-002
2.77971326775908e+004	-8.66711556222328e-003,9.22879528361511e-002
2.78612116862956e+004	-8.39311288488298e-003,9.07975521267470e-002
2.79254384123713e+004	-8.13087316593385e-003,8.93508438437997e-002
2.79898131963416e+004	-7.87973956334052e-003,8.79460498602040e-002
2.80543363795151e+004	-7.63910004894595e-003,8.65814871556435e-002
2.81190083039873e+004	-7.40838380245283e-003,8.52555616238899e-002
2.81838293126424e+004	-7.18705793816791e-003,8.39667623537729e-002
2.82487997491550e+004	-6.97462452997831e-003,8.27136563425454e-002
2.83139199579917e+004	-6.77061790399656e-003,8.14948836043872e-002
2.83791902844134e+004	-6.57460217178005e-003,8.03091526403680e-002
2.84446110744770e+004	-6.38616898006866e-003,7.91552362394044e-002
2.85101826750370e+004	-6.20493545564973e-003,7.80319675826104e-002
2.85759054337473e+004	-6.03054232630111e-003,7.69382366260191e-002
2.86417796990637e+004	-5.86265220082517e-003,7.58729867389629e-002
2.87078058202448e+004	-5.70094799300206e-003,7.48352115774700e-002
2.87739841473545e+004	-5.54513147589634e-003,7.38239521739104e-002
2.88403150312639e+004	-5.39492195436787e-003,7.28382942257950e-002
2.89067988236526e+004	-5.25005504489478e-003,7.18773655681572e-002
2.89734358770111e+004	-5.11028155292878e-003,7.09403338153028e-002
2.90402265446423e+004	-4.97536643899282e-003,7.00264041589558e-002
2.91071711806639e+004	-4.84508786560941e-003,6.91348173109438e-002
2.91742701400095e+004	-4.71923631793118e-003,6.82648475795703e-002
2.92415237784312e+004	-4.59761379164256e-003,6.74158010697458e-002
2.93089324525010e+004	-4.48003304232484e-003,6.65870139977735e-002
2.93764965196131e+004	-4.36631689103298e-003,6.57778511124392e-002
2.94442163379854e+004	-4.25629758133099e-003,6.49877042147436e-002
2.95120922666616e+004	-4.14981618347898e-003,6.42159907692328e-002
2.95801246655132e+004	-4.04672204186497e-003,6.34621526004531e-002
2.96483138952412e+004	-3.94687226213413e-003,6.27256546685702e-002
2.97166603173780e+004	-3.85013123479148e-003,6.20059839186656e-002
2.97851642942896e+004	-3.75637019234414e-003,6.13026481986505e-002
2.98538261891773e+004	-3.66546679731216e-003,6.06151752411333e-002
2.99226463660796e+004	-3.57730475867232e-003,5.99431117049301e-002
2.99916251898742e+004	-3.49177347451313e-003,5.92860222722440e-002
3.00607630262800e+004	-3.40876769887195e-003,5.86434887978306e-002
3.01300602418589e+004	-3.32818723089924e-003,5.80151095067504e-002
3.01995172040179e+004	-3.24993662465317e-003,5.74004982375567e-002
3.02691342810108e+004	-3.17392491797077e-003,5.67992837280024e-002
3.03389118419404e+004	-3.10006537899154e-003,5.62111089405601e-002
3.04088502567605e+004	-3.02827526902757e-003,5.56356304252480e-002
3.04789498962775e+004	-2.95847562058093e-003,5.50725177174329e-002
3.05492111321528e+004	-2.89059102940711e-003,5.45214527684487e-002
3.06196343369044e+004	-2.82454945961138e-003,5.39821294070210e-002
3.06902198839092e+004	-2.76028206084633e-003,5.34542528296301e-002
3.07609681474047e+004	-2.69772299675208e-003,5.29375391180744e-002
3.08318795024912e+004	-2.63680928384844e-003,5.24317147826182e-002
3.09029543251336e+004	-2.57748064014908e-003,5.19365163292156e-002
3.09741929921634e+004	-2.51967934282477e-003,5.14516898494091e-002
3.10455958812812e+004	-2.46335009429322e-003,5.09769906315941e-002
3.11171633710578e+004	-2.40843989616084e-003,5.05121827924286e-002
3.11888958409370e+004	-2.35489793048440e-003,5.00570389272514e-002
3.12607936712372e+004	-2.30267544786015e-003,4.96113397784447e-002
3.13328572431535e+004	-2.25172566188425e-003,4.91748739207512e-002
3.14050869387598e+004	-2.20200364956147e-003,4.87474374626166e-002
3.14774831410107e+004	-2.15346625726998e-003,4.83288337626934e-002
3.15500462337438e+004	-2.10607201191754e-003,4.79188731606964e-002
3.16227766016814e+004	-2.05978103695092e-003,4.75173727218532e-002
3.16956746304325e+004	-2.01455497290350e-003,4.71241559942420e-002
3.17687407064953e+004	-1.97035690218824e-003,4.67390527783559e-002
3.18419752172588e+004	-1.92715127786310e-003,4.63618989082735e-002
3.19153785510052e+004	-1.88490385611482e-003,4.59925360438584e-002
3.19889510969115e+004	-1.84358163222369e-003,4.56308114734448e-002
3.20626932450522e+004	-1.80315277978796e-003,4.52765779265034e-002
3.21366053864007e+004	-1.76358659300102e-003,4.49296933958141e-002
3.22106879128319e+004	-1.72485343178786e-003,4.45900209687010e-002
3.22849412171239e+004	-1.68692466961959e-003,4.42574286669183e-002
3.23593656929603e+004	-1.64977264383643e-003,4.39317892947979e-002
3.24339617349324e+004	-1.61337060831998e-003,4.36129802952988e-002
3.25087297385409e+004	-1.57769268836509e-003,4.33008836136208e-002
3.25836701001984e+004	-1.54271383761110e-003,4.29953855680686e-002
3.26587832172310e+004	-1.50840979689998e-003,4.26963767278738e-002
3.27340694878813e+004	-1.47475705493680e-003,4.24037517977020e-002
3.28095293113094e+004	-1.44173281063482e-003,4.21174095085938e-002
3.28851630875957e+004	-1.40931493703408e-003,4.18372525151038e-002
3.29609712177432e+004	-1.37748194668804e-003,4.15631872984228e-002
3.30369541036789e+004	-1.34621295841857e-003,4.12951240752827e-002
3.31131121482565e+004	-1.31548766534431e-003,4.10329767124611e-002
3.31894457552585e+004	-1.28528630409192e-003,4.07766626467174e-002
3.32659553293979e+004	-1.25558962510417e-003,4.05261028100092e-002
3.33426412763209e+004	-1.22637886396220e-003,4.02812215598483e-002
3.34195040026088e+004	-1.19763571364287e-003,4.00419466146744e-002
3.34965439157801e+004	-1.16934229763500e-003,3.98082089941354e-002
3.35737614242928e+004	-1.14148114384113e-003,3.95799429641769e-002
3.36511569375464e+004	-1.11403515919360e-003,3.93570859868584e-002
3.37287308658842e+004	-1.08698760491606e-003,3.91395786748243e-002
3.38064836205955e+004	-1.06032207236281e-003,3.89273647503727e-002
3.38844156139176e+004	-1.03402245937038e-003,3.87203910090774e-002
3.39625272590382e+004	-1.00807294705640e-003,3.85186072879304e-002
3.40408189700974e+004	-9.82457977001909e-004,3.83219664379854e-002
3.41192911621902e+004	-9.57162228753762e-004,3.81304243014981e-002
3.41979442513682e+004	-9.32170597584035e-004,3.79439396935678e-002
3.42767786546423e+004	-9.07468172443265e-004,3.77624743883026e-002
3.43557947899848e+004	-8.83040214044016e-004,3.75859931095416e-002
3.44349930763311e+004	-8.58872133010659e-004,3.74144635261834e-002
3.45143739335829e+004	-8.34949468030130e-004,3.72478562521826e-002
3.45939377826095e+004	-8.11257863937278e-004,3.70861448512936e-002
3.46736850452504e+004	-7.87783049666502e-004,3.69293058466548e-002
3.47536161443178e+004	-7.64510815999549e-004,3.67773187353249e-002
3.48337315035984e+004	-7.41426993036663e-004,3.66301660078971e-002
3.49140315478558e+004	-7.18517427315545e-004,3.64878331733395e-002
3.49945167028330e+004	-6.95767958499140e-004,3.63503087892243e-002
3.50751873952540e+004	-6.73164395549473e-004,3.62175844975351e-002
3.51560440528270e+004	-6.50692492300363e-004,3.60896550662556e-002
3.52370871042459e+004	-6.28337922336910e-004,3.59665184369738e-002
3.53183169791929e+004	-6.06086253084080e-004,3.58481757787555e-002
3.53997341083407e+004	-5.83922919000435e-004,3.57346315485696e-002
3.54813389233547e+004	-5.61833193766078e-004,3.56258935585751e-002
3.55631318568957e+004	-5.39802161346029e-004,3.55219730506128e-002
3.56451133426216e+004	-5.17814685801485e-004,3.54228847782743e-002
3.57272838151900e+004	-4.95855379711772e-004,3.53286470969603e-002
3.58096437102607e+004	-4.73908571058810e-004,3.52392820623764e-002
3.58921934644977e+004	-4.51958268414000e-004,3.51548155379596e-002
3.59749335155714e+004	-4.29988124253870e-004,3.50752773117698e-002
3.60578643021614e+004	-4.07981396215978e-004,3.50007012234374e-002
3.61409862639584e+004	-3.85920906089868e-004,3.49311253018054e-002
3.62242998416670e+004	-3.63788996319457e-004,3.48665919139692e-002
3.63078054770072e+004	-3.41567483772508e-004,3.48071479264785e-002
3.63915036127178e+004	-3.19237610509987e-004,3.47528448795401e-002
3.64753946925579e+004	-2.96779991262476e-004,3.47037391751352e-002
3.65594791613096e+004	-2.74174557292250e-004,3.46598922800524e-002
3.66437574647804e+004	-2.51400496287741e-004,3.46213709449318e-002
3.67282300498055e+004	-2.28436187901570e-004,3.45882474405174e-002
3.68128973642502e+004	-2.05259134503378e-004,3.45605998124306e-002
3.68977598570121e+004	-1.81845886674169e-004,3.45385121559039e-002
3.69828179780236e+004	-1.58171962918835e-004,3.45220749120512e-002
3.70680721782546e+004	-1.34211763017434e-004,3.45113851874062e-002
3.71535229097143e+004	-1.09938474372798e-004,3.45065470986322e-002
3.72391706254538e+004	-8.53239706410913e-005,3.45076721444918e-002
3.73250157795690e+004	-6.03387018521448e-005,3.45148796073794e-002
3.74110588272023e+004	-3.49515751363095e-005,3.45282969869514e-002
3.74973002245453e+004	-9.12982507289400e-006,3.45480604686460e-002
3.75837404288414e+004	1.71611274398004e-005,3.45743154301799e-002
3.76703798983878e+004	4.39578290230336e-005,3.46072169894285e-002
3.77572190925385e+004	7.12989617428044e-005,3.46469305974607e-002
3.78442584717063e+004	9.92255266674201e-005,3.46936326809029e-002
3.79314984973651e+004	1.27781044794443e-004,3.47475113382625e-002
3.80189396320530e+004	1.57011777301481e-004,3.48087670953514e-002
3.81065823393742e+004	1.86966967324055e-004,3.48776137255238e-002
3.81944270840015e+004	2.17699105747998e-004,3.49542791410882e-002
3.82824743316791e+004	2.49264223829567e-004,3.50390063629851e-002
3.83707245492247e+004	2.81722215830461e-004,3.51320545766439e-002
3.84591782045322e+004	3.15137195284929e-004,3.52337002828674e-002
3.85478357665740e+004	3.49577889011784e-004,3.53442385536476e-002
3.86366977054038e+004	3.85118073556411e-004,3.54639844040220e-002
3.87257644921586e+004	4.21837059409954e-004,3.55932742924419e-002
3.88150365990617e+004	4.59820229120791e-004,3.57324677636867e-002
3.89045144994249e+004	4.99159636305625e-004,3.58819492501356e-002
3.89941986676512e+004	5.39954673607005e-004,3.60421300492444e-002
3.90840895792370e+004	5.82312818857407e-004,3.62134504974116e-002
3.91741877107751e+004	6.26350470130429e-004,3.63963823631000e-002
3.92644935399568e+004	6.72193882025611e-004,3.65914314851653e-002
3.93550075455745e+004	7.19980217493706e-004,3.67991406859127e-002
3.94457302075246e+004	7.69858731820514e-004,3.70200929925143e-002
3.95366620068096e+004	8.21992108121594e-004,3.72549152052028e-002
3.96278034255407e+004	8.76557966942345e-004,3.75042818561991e-002
3.97191549469408e+004	9.33750576414766e-004,3.77689196097932e-002
3.98107170553465e+004	9.93782794023953e-004,3.80496121615378e-002
3.99024902362109e+004	1.05688827654467e-003,3.83472057033405e-002
3.99944749761065e+004	1.12332400132149e-003,3.86626150315982e-002
4.00866717627270e+004	1.19337315003370e-003,3.89968303877027e-002
4.01790810848907e+004	1.26734841571893e-003,3.93509251346322e-002
4.02717034325426e+004	1.34559580551840e-003,3.97260643903571e-002
4.03645392967572e+004	1.42849902584385e-003,4.01235147589959e-002
4.04575891697409e+004	1.51648455407427e-003,4.05446553247069e-002
4.05508535448350e+004	1.61002752226428e-003,4.09909901020318e-002
4.06443329165179e+004	1.70965856469795e-003,4.14641621708348e-002
4.07380277804079e+004	1.81597181375611e-003,4.19659697653764e-002
4.08319386332658e+004	1.92963426916586e-003,4.24983846370054e-002
4.09260659729977e+004	2.05139681645272e-003,4.30635730704321e-002
4.10204102986573e+004	2.18210723417736e-003,4.36639200070464e-002
4.11149721104488e+004	2.32272561006085e-003,4.43020568184087e-002
4.12097519097296e+004	2.47434268834874e-003,4.49808933828537e-002
4.13047501990127e+004	2.63820180133699e-003,4.57036552531593e-002
4.13999674819696e+004	2.81572520572944e-003,4.64739268699022e-002
4.14954042634329e+004	3.00854586135265e-003,4.72957019817282e-002
4.15910610493988e+004	3.21854597194478e-003,4.81734426909208e-002
4.16869383470301e+004	3.44790397748531e-003,4.91121488640968e-002
4.17830366646587e+004	3.69915217553461e-003,5.01174400512925e-002
4.18793565117884e+004	3.97524779805719e-003,5.11956525651581e-002
4.19758983990973e+004	4.27966124028827e-003,5.23539550152584e-002
4.20726628384409e+004	4.61648631459793e-003,5.36004864093464e-002
4.21696503428547e+004	4.99057900712335e-003,5.49445219741134e-002
4.22668614265568e+004	5.40773342494558e-003,5.63966731770088e-002
4.23642966049506e+004	5.87490669551210e-003,5.79691301308875e-002
4.24619563946277e+004	6.40050890088651e-003,5.96759567380866e-002
4.25598413133708e+004	6.99478027121615e-003,6.15334517060438e-002
4.26579518801557e+004	7.67028669561852e-003,6.35605920870535e-002
4.27562886151550e+004	8.44257747408441e-003,6.57795804055630e-002
4.28548520397404e+004	9.33106821989832e-003,6.82165218364571e-002
4.29536426764851e+004	1.03602402330975e-002,7.09022642248239e-002
4.30526610491675e+004	1.15612908076171e-002,7.38734405073051e-002
4.31519076827729e+004	1.29744354568188e-002,7.71737588204871e-002
4.32513831034972e+004	1.46521672542405e-002,8.08555864944351e-002
4.33510878387493e+004	1.66639444053690e-002,8.49818613508526e-002
4.34510224171535e+004	1.91030456022558e-002,8.96283169509438e-002
4.35511873685532e+004	2.20967736067483e-002,9.48858816231528e-002
4.36515832240129e+004	2.58219208046156e-002,1.00862799416751e-001
4.37522105158215e+004	3.05286386300087e-002,1.07685283124589e-001
4.38530697774949e+004	3.65778993865116e-002,1.15493780142417e-001
4.39541615437787e+004	4.45010406546817e-002,1.24427866643365e-001
4.40554863506516e+004	5.50946721424969e-002,1.34583147954524e-001
4.41570447353275e+004	6.95687988052519e-002,1.45900586183221e-001
4.42588372362589e+004	8.97592189788367e-002,1.57894824718299e-001
4.43608643931395e+004	1.18347505564373e-001,1.69011195299587e-001
4.44631267469071e+004	1.58720921123322e-001,1.75214982937932e-001
4.45656248397466e+004	2.13068543763353e-001,1.67534562334764e-001
4.46683592150925e+004	2.75517717796862e-001,1.30859028743135e-001
4.47713304176325e+004	3.21492046791534e-001,5.45436276427183e-002
4.48745389933094e+004	3.18647155107459e-001,-4.13728332090621e-002
4.49779854893250e+004	2.69150445064348e-001,-1.14054541244623e-001
4.50816704541422e+004	2.06401847948153e-001,-1.47022250946229e-001
4.51855944374884e+004	1.53131125749822e-001,-1.52472779053126e-001
4.52897579903582e+004	1.13951518923482e-001,-1.45187921403890e-001
4.53941616650165e+004	8.63165782452626e-002,-1.33596647446446e-001
4.54988060150010e+004	6.68271283467850e-002,-1.21409558152411e-001
4.56036915951257e+004	5.28622706115957e-002,-1.10024477385154e-001
4.57088189614836e+004	4.26435211868877e-002,-9.98551565484098e-002
4.58141886714494e+004	3.50024262069094e-002,-9.09283040042453e-002
4.59198012836829e+004	2.91705040166289e-002,-8.31337331496743e-002
4.60256573581317e+004	2.46352106119906e-002,-7.63253599066732e-002
4.61317574560340e+004	2.10482268173913e-002,-7.03599451794110e-002
4.62381021399221e+004	1.81680570989821e-002,-6.51102063325707e-002
4.63446919736248e+004	1.58239441327207e-002,-6.04676214938312e-002
4.64515275222710e+004	1.38928765216428e-002,-5.63413366115008e-002
4.65586093522919e+004	1.22846862487067e-002,-5.26558350218626e-002
4.66659380314249e+004	1.09322114545739e-002,-4.93484393720319e-002
4.67735141287158e+004	9.78468343782834e-003,-4.63670409337760e-002
4.68813382145225e+004	8.80320221291778e-003,-4.36681690177830e-002
4.69894108605175e+004	7.95758889078679e-003,-4.12154003532608e-002
4.70977326396912e+004	7.22416126324159e-003,-3.89780683154546e-002
4.72063041263550e+004	6.58413856374901e-003,-3.69302224673628e-002
4.73151258961440e+004	6.02248166284083e-003,-3.50497914821124e-002
4.74241985260204e+004	5.52703900676055e-003,-3.33179090919822e-002
4.75335225942764e+004	5.08791017095793e-003,-3.17183699127144e-002
4.76430986805375e+004	4.69696628672862e-003,-3.02371885365520e-002
4.77529273657650e+004	4.34748491080004e-003,-2.88622407944542e-002
4.78630092322597e+004	4.03386932259205e-003,-2.75829705486746e-002
4.79733448636648e+004	3.75143076258592e-003,-2.63901489181710e-002
4.80839348449687e+004	3.49621805763190e-003,-2.52756756210620e-002
4.81947797625086e+004	3.26488325434486e-003,-2.42324142924942e-002
4.83058802039731e+004	3.05457485325252e-003,-2.32540553327159e-002
4.84172367584057e+004	2.86285237349413e-003,-2.23350011645085e-002
4.85288500162079e+004	2.68761753025817e-003,-2.14702698149848e-002
4.86407205691419e+004	2.52705844543832e-003,-2.06554135492315e-002
4.87528490103344e+004	2.37960415410679e-003,-1.98864499227259e-002
4.88652359342791e+004	2.24388729768971e-003,-1.91598031246362e-002
4.89778819368404e+004	2.11871336724829e-003,-1.84722538848353e-002
4.90907876152560e+004	2.00303521834933e-003,-1.78208965366351e-002
4.92039535681408e+004	1.89593185233513e-003,-1.72031020825648e-002
4.93173803954893e+004	1.79659066887227e-003,-1.66164863155929e-002
4.94310686986792e+004	1.70429255717442e-003,-1.60588822136335e-002
4.95450190804747e+004	1.61839931980523e-003,-1.55283159591715e-002
4.96592321450293e+004	1.53834302203968e-003,-1.50229860448287e-002
4.97737084978893e+004	1.46361693778952e-003,-1.45412450146782e-002
4.98884487459969e+004	1.39376782488486e-003,-1.40815834640664e-002
5.00034534976935e+004	1.32838931168641e-003,-1.36426159807217e-002
5.01187233627229e+004	1.26711621634633e-003,-1.32230687595017e-002
5.02342589522343e+004	1.20961965166040e-003,-1.28217686642188e-002
5.03500608787861e+004	1.15560279398989e-003,-1.24376335441574e-002
5.04661297563484e+004	1.10479721544199e-003,-1.20696636414110e-002
5.05824662003070e+004	1.05695969536571e-003,-1.17169339490517e-002
5.06990708274660e+004	1.01186944101365e-003,-1.13785874001951e-002
5.08159442560516e+004	9.69325658544931e-004,-1.10538287849244e-002
5.09330871057151e+004	9.29145424876141e-004,-1.07419193063174e-002
5.10504999975362e+004	8.91161818604870e-004,-1.04421716989199e-002
5.11681835540263e+004	8.55222274635879e-004,-1.01539458432967e-002
5.12861383991320e+004	8.21187132473461e-004,-9.87664481905656e-003
5.14043651582381e+004	7.88928352599517e-004,-9.60971134623480e-003
5.15228644581711e+004	7.58328379091230e-004,-9.35262457133628e-003
5.16416369272026e+004	7.29279129771155e-004,-9.10489715985036e-003
5.17606831950522e+004	7.01681097828786e-004,-8.86607266179181e-003
5.18800038928915e+004	6.75442551090182e-004,-8.63572312091734e-003
5.19995996533470e+004	6.50478817008665e-004,-8.41344690180486e-003
5.21194711105035e+004	6.26711643061973e-004,-8.19886671205256e-003
5.22396188999074e+004	6.04068623615156e-004,-7.99162779952003e-003
5.23600436585704e+004	5.82482685482150e-004,-7.79139630685297e-003
5.24807460249726e+004	5.61891625424269e-004,-7.59785776755777e-003
5.26017266390660e+004	5.42237693686648e-004,-7.41071572966007e-003
5.27229861422776e+004	5.23467218415982e-004,-7.22969049453043e-003
5.28445251775134e+004	5.05530266443041e-004,-7.05451795981875e-003
5.29663443891611e+004	4.88380336466498e-004,-6.88494855663332e-003
5.30884444230941e+004	4.71974081153511e-004,-6.72074627215131e-003
5.32108259266747e+004	4.56271055088058e-004,-6.56168774977520e-003
5.33334895487574e+004	4.41233485859242e-004,-6.40756145976836e-003
5.34564359396924e+004	4.26826065896469e-004,-6.25816693402837e-003
5.35796657513294e+004	4.13015762932949e-004,-6.11331405929841e-003
5.37031796370205e+004	3.99771647219018e-004,-5.97282242368810e-003
5.38269782516240e+004	3.87064733817062e-004,-5.83652071188172e-003
5.39510622515080e+004	3.74867838494185e-004,-5.70424614486340e-003
5.40754322945533e+004	3.63155445890877e-004,-5.57584396039131e-003
5.42000890401576e+004	3.51903588786592e-004,-5.45116693081230e-003
5.43250331492385e+004	3.41089737408874e-004,-5.33007491512988e-003
5.44502652842373e+004	3.30692697843790e-004,-5.21243444252627e-003
5.45757861091222e+004	3.20692518703548e-004,-5.09811832479691e-003
5.47015962893923e+004	3.11070405294193e-004,-4.98700529538781e-003
5.48276964920805e+004	3.01808640603416e-004,-4.87897967293394e-003
5.49540873857576e+004	2.92890512496981e-004,-4.77393104738422e-003
5.50807696405354e+004	2.84300246573244e-004,-4.67175398696788e-003
5.52077439280708e+004	2.76022944179476e-004,-4.57234776440842e-003
5.53350109215687e+004	2.68044525142095e-004,-4.47561610092951e-003
5.54625712957861e+004	2.60351674806137e-004,-4.38146692672136e-003
5.55904257270354e+004	2.52931795017901e-004,-4.28981215664831e-003
5.57185748931880e+004	2.45772958719293e-004,-4.20056748008067e-003
5.58470194736781e+004	2.38863867853401e-004,-4.11365216382619e-003
5.59757601495060e+004	2.32193814308597e-004,-4.02898886722026e-003
5.61047976032420e+004	2.25752643653473e-004,-3.94650346851071e-003
5.62341325190299e+004	2.19530721437396e-004,-3.86612490174215e-003
5.63637655825904e+004	2.13518901851637e-004,-3.78778500340791e-003
5.64936974812252e+004	2.07708498564303e-004,-3.71141836819574e-003
5.66239289038202e+004	2.02091257558751e-004,-3.63696221320560e-003
5.67544605408496e+004	1.96659331819967e-004,-3.56435625006588e-003
5.68852930843790e+004	1.91405257726894e-004,-3.49354256441857e-003
5.70164272280696e+004	1.86321933020776e-004,-3.42446550228385e-003
5.71478636671815e+004	1.81402596230655e-004,-3.35707156285122e-003
5.72796030985777e+004	1.76640807447108e-004,-3.29130929727828e-003
5.74116462207276e+004	1.72030430344369e-004,-3.22712921310888e-003
5.75439937337105e+004	1.67565615359254e-004,-3.16448368395093e-003
5.76766463392199e+004	1.63240783942735e-004,-3.10332686408005e-003
5.78096047405666e+004	1.59050613806874e-004,-3.04361460765931e-003
5.79428696426829e+004	1.54990025095996e-004,-2.98530439228727e-003
5.80764417521259e+004	1.51054167416658e-004,-2.92835524660687e-003
